ATC code_L1,href_L1,name_L1,ATC code_L2,href_L2,name_L2,ATC code_L3,href_L3,name_L3,ATC code_L4,href_L4,name_L4,ATC code_L5,Name_L5,DDD_L5,U_L5,Adm.R_L5,Note_L5,href_L5,flag_DDD
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M01,https://atcddd.fhi.no/atc_ddd_index/?code=M01&showdescription=no,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01C,https://atcddd.fhi.no/atc_ddd_index/?code=M01C&showdescription=no,SPECIFIC ANTIRHEUMATIC AGENTS,M01CC,https://atcddd.fhi.no/atc_ddd_index/?code=M01CC&showdescription=no,Penicillamine and similar agents,M01CC01,penicillamine,0.5,g,O,,https://atcddd.fhi.no/atc_ddd_index/?code=M01CC&showdescription=no,1
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M01,https://atcddd.fhi.no/atc_ddd_index/?code=M01&showdescription=no,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01C,https://atcddd.fhi.no/atc_ddd_index/?code=M01C&showdescription=no,SPECIFIC ANTIRHEUMATIC AGENTS,M01CC,https://atcddd.fhi.no/atc_ddd_index/?code=M01CC&showdescription=no,Penicillamine and similar agents,M01CC02,bucillamine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M01CC&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M01,https://atcddd.fhi.no/atc_ddd_index/?code=M01&showdescription=no,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01C,https://atcddd.fhi.no/atc_ddd_index/?code=M01C&showdescription=no,SPECIFIC ANTIRHEUMATIC AGENTS,M01CX,https://atcddd.fhi.no/atc_ddd_index/?code=M01CX&showdescription=no,Other specific antirheumatic agents,,phenylbutazone,,,,,,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA01,phenylbutazone,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA02,mofebutazone,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA03,clofezone,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA04,oxyphenbutazone,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA05,benzydamine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA06,etofenamate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA07,piroxicam,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA08,felbinac,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA09,bufexamac,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA10,ketoprofen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA11,bendazac,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA12,naproxen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA13,ibuprofen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA14,fentiazac,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA15,diclofenac,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA16,feprazone,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA17,niflumic acid,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA18,meclofenamic acid,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA19,flurbiprofen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA21,tolmetin,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA22,suxibuzone,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA23,indometacin,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA24,nifenazone,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA25,aceclofenac,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA26,nimesulide,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA27,dexketoprofen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA28,piketoprofen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA29,esflurbiprofen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AA,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,"Antiinflammatory preparations, non-steroids for topical use",M02AA31,loxoprofen,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AB,https://atcddd.fhi.no/atc_ddd_index/?code=M02AB&showdescription=no,Capsaicin and similar agents,M02AB01,capsaicin,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AB&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AB,https://atcddd.fhi.no/atc_ddd_index/?code=M02AB&showdescription=no,Capsaicin and similar agents,M02AB02,zucapsaicin,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AB&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AC,https://atcddd.fhi.no/atc_ddd_index/?code=M02AC&showdescription=no,Preparations with salicylic acid derivatives,,tolazoline,,,,,,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AX,https://atcddd.fhi.no/atc_ddd_index/?code=M02AX&showdescription=no,Other topical products for joint and muscular pain,M02AX02,tolazoline,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AX,https://atcddd.fhi.no/atc_ddd_index/?code=M02AX&showdescription=no,Other topical products for joint and muscular pain,M02AX03,dimethyl sulfoxide,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AX,https://atcddd.fhi.no/atc_ddd_index/?code=M02AX&showdescription=no,Other topical products for joint and muscular pain,M02AX05,idrocilamide,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AX,https://atcddd.fhi.no/atc_ddd_index/?code=M02AX&showdescription=no,Other topical products for joint and muscular pain,M02AX06,tolperisone,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M02,https://atcddd.fhi.no/atc_ddd_index/?code=M02&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,https://atcddd.fhi.no/atc_ddd_index/?code=M02A&showdescription=no,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02AX,https://atcddd.fhi.no/atc_ddd_index/?code=M02AX&showdescription=no,Other topical products for joint and muscular pain,M02AX10,various,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M02AX&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M03,https://atcddd.fhi.no/atc_ddd_index/?code=M03&showdescription=no,MUSCLE RELAXANTS,M03A,https://atcddd.fhi.no/atc_ddd_index/?code=M03A&showdescription=no,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",M03AA,https://atcddd.fhi.no/atc_ddd_index/?code=M03AA&showdescription=no,Curare alkaloids,M03AA01,alcuronium,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M03AA&showdescription=no,0
M,https://atcddd.fhi.no/atc_ddd_index/?code=M&showdescription=no,MUSCULO-SKELETAL SYSTEM,M03,https://atcddd.fhi.no/atc_ddd_index/?code=M03&showdescription=no,MUSCLE RELAXANTS,M03A,https://atcddd.fhi.no/atc_ddd_index/?code=M03A&showdescription=no,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",M03AA,https://atcddd.fhi.no/atc_ddd_index/?code=M03AA&showdescription=no,Curare alkaloids,M03AA02,tubocurarine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=M03AA&showdescription=no,0
